🇨🇳｜陕西移动,#genre#
超级电视剧,http://39.134.65.175/PLTV/88888888/224/3221225637/index.m3u8
超级电影,http://39.134.65.175/PLTV/88888888/224/3221225644/index.m3u8
超级体育,http://39.134.65.175/PLTV/88888888/224/3221225613/index.m3u8
超级体育,http://39.134.65.175/PLTV/88888888/224/3221225635/index.m3u8
超级综艺,http://39.134.65.175/PLTV/88888888/224/3221225642/index.m3u8
潮妈辣婆,http://39.134.65.175/PLTV/88888888/224/3221225542/index.m3u8
东北热剧,http://39.134.65.175/PLTV/88888888/224/3221225679/index.m3u8
古装剧场,http://39.134.65.175/PLTV/88888888/224/3221225524/index.m3u8
黑龙江都市,http://39.134.65.175/PLTV/88888888/224/3221225969/index.m3u8
黑龙江农业,http://39.134.65.175/PLTV/88888888/224/3221225994/index.m3u8
黑龙江少儿,http://39.134.65.175/PLTV/88888888/224/3221225979/index.m3u8
黑龙江文体,http://39.134.65.175/PLTV/88888888/224/3221225965/index.m3u8
黑龙江新闻,http://39.134.65.175/PLTV/88888888/224/3221225967/index.m3u8
黑龙江影视,http://39.134.65.175/PLTV/88888888/224/3221225973/index.m3u8
黑莓电影,http://39.134.65.175/PLTV/88888888/224/3221225681/index.m3u8
黑莓动画,http://39.134.65.175/PLTV/88888888/224/3221225529/index.m3u8
欢乐剧场,http://39.134.65.175/PLTV/88888888/224/3221225682/index.m3u8
家庭剧场,http://39.134.65.175/PLTV/88888888/224/3221225538/index.m3u8
金牌综艺,http://39.134.65.175/PLTV/88888888/224/3221225525/index.m3u8
惊悚悬疑,http://39.134.65.175/PLTV/88888888/224/3221225553/index.m3u8
精品大剧,http://39.134.65.175/PLTV/88888888/224/3221225536/index.m3u8
精品记录,http://39.134.65.175/PLTV/88888888/224/3221225545/index.m3u8
精品体育,http://39.134.65.175/PLTV/88888888/224/3221225526/index.m3u8
军旅剧场,http://39.134.65.175/PLTV/88888888/224/3221225560/index.m3u8
军事评论,http://39.134.65.175/PLTV/88888888/224/3221225535/index.m3u8
辽宁卫视,http://39.134.65.175/PLTV/88888888/224/3221226089/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225500/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225593/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225599/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225649/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225651/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225653/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频,http://39.134.65.175/PLTV/88888888/224/3221225658/index.m3u8
农业致富,http://39.134.65.175/PLTV/88888888/224/3221225552/index.m3u8
求索,http://39.134.65.175/PLTV/88888888/224/3221225713/index.m3u8
武搏世界,http://39.134.65.175/PLTV/88888888/224/3221225547/index.m3u8
炫舞未来,http://39.134.65.175/PLTV/88888888/224/3221225646/index.m3u8
怡伴健康,http://39.134.65.175/PLTV/88888888/224/3221225571/index.m3u8
CCTV1,http://39.134.65.142/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.65.142/PLTV/88888888/224/3221226060/index.m3u8
CCTV1,http://39.134.65.142/PLTV/88888888/224/3221226077/index.m3u8
CCTV2,http://39.134.65.142/PLTV/88888888/224/3221226079/index.m3u8
CCTV3,http://39.134.65.142/PLTV/88888888/224/3221225799/index.m3u8
CCTV4,http://39.134.65.142/PLTV/88888888/224/3221226092/index.m3u8
CCTV5,http://39.134.65.142/PLTV/88888888/224/3221225760/index.m3u8
CCTV5,http://39.134.65.142/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.65.142/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://39.134.65.142/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://39.134.65.142/PLTV/88888888/224/3221225671/index.m3u8
CCTV9,http://39.134.65.142/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://39.134.65.142/PLTV/88888888/224/3221225677/index.m3u8
CCTV12,http://39.134.65.142/PLTV/88888888/224/3221225669/index.m3u8
CCTV14,http://39.134.65.142/PLTV/88888888/224/3221225674/index.m3u8
CCTV16,http://39.134.65.142/PLTV/88888888/224/3221225893/index.m3u8
CCTV17,http://39.134.65.142/PLTV/88888888/224/3221225708/index.m3u8
CCTV4K,http://39.134.65.142/PLTV/88888888/224/3221225655/index.m3u8
CETV4,http://39.134.65.142/PLTV/88888888/224/3221225750/index.m3u8
CGTN,http://39.134.65.142/PLTV/88888888/224/3221226081/index.m3u8
CGTN,http://39.134.65.142/PLTV/88888888/224/3221226083/index.m3u8
CGTN,http://39.134.65.142/PLTV/88888888/224/3221226094/index.m3u8
CHC动作电影,http://39.134.65.142/PLTV/88888888/224/3221225555/index.m3u8
CETV2,http://39.134.65.142/PLTV/88888888/224/3221226064/index.m3u8
安徽卫视,http://39.134.65.142/PLTV/88888888/224/3221225925/index.m3u8
北京卫视,http://39.134.65.142/PLTV/88888888/224/3221225678/index.m3u8
东方卫视,http://39.134.65.142/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.65.142/PLTV/88888888/224/3221225942/index.m3u8
东南卫视,http://39.134.65.142/PLTV/88888888/224/3221225950/index.m3u8
广东卫视,http://39.134.65.142/PLTV/88888888/224/3221225966/index.m3u8
广西卫视,http://39.134.65.142/PLTV/88888888/224/3221226091/index.m3u8
贵州卫视,http://39.134.65.142/PLTV/88888888/224/3221225974/index.m3u8
海南卫视,http://39.134.65.142/PLTV/88888888/224/3221225978/index.m3u8
河北卫视,http://39.134.65.142/PLTV/88888888/224/3221225961/index.m3u8
河南卫视,http://39.134.65.142/PLTV/88888888/224/3221225988/index.m3u8
黑龙江卫视,http://39.134.65.142/PLTV/88888888/224/3221225985/index.m3u8
湖北卫视,http://39.134.65.142/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://39.134.65.142/PLTV/88888888/224/3221225975/index.m3u8
湖南卫视,http://39.134.65.142/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.65.142/PLTV/88888888/224/3221225977/index.m3u8
吉林卫视,http://39.134.65.142/PLTV/88888888/224/3221225981/index.m3u8
纪实科教,http://39.134.65.142/PLTV/88888888/224/3221225670/index.m3u8
纪实人文,http://39.134.65.142/PLTV/88888888/224/3221225673/index.m3u8
江苏卫视,http://39.134.65.142/PLTV/88888888/224/3221225503/index.m3u8
江西卫视,http://39.134.65.142/PLTV/88888888/224/3221225935/index.m3u8
山东卫视,http://39.134.65.142/PLTV/88888888/224/3221225952/index.m3u8
深圳卫视,http://39.134.65.142/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://39.134.65.142/PLTV/88888888/224/3221225943/index.m3u8
四川卫视,http://39.134.65.142/PLTV/88888888/224/3221225970/index.m3u8
天津卫视,http://39.134.65.142/PLTV/88888888/224/3221225665/index.m3u8
天津卫视,http://39.134.65.142/PLTV/88888888/224/3221225972/index.m3u8
浙江卫视,http://39.134.65.142/PLTV/88888888/224/3221225514/index.m3u8
浙江卫视,http://39.134.65.142/PLTV/88888888/224/3221225959/index.m3u8
重庆卫视,http://39.134.65.142/PLTV/88888888/224/3221225963/index.m3u8
爱情喜剧,http://39.134.65.142/PLTV/88888888/224/3221225533/index.m3u8
超级电视剧,http://39.134.65.142/PLTV/88888888/224/3221225637/index.m3u8
超级电影,http://39.134.65.142/PLTV/88888888/224/3221225644/index.m3u8
超级体育,http://39.134.65.142/PLTV/88888888/224/3221225613/index.m3u8
超级体育,http://39.134.65.142/PLTV/88888888/224/3221225635/index.m3u8
超级综艺,http://39.134.65.142/PLTV/88888888/224/3221225642/index.m3u8
潮妈辣婆,http://39.134.65.142/PLTV/88888888/224/3221225542/index.m3u8
东北热剧,http://39.134.65.142/PLTV/88888888/224/3221225679/index.m3u8
古装剧场,http://39.134.65.142/PLTV/88888888/224/3221225524/index.m3u8
黑龙江都市,http://39.134.65.142/PLTV/88888888/224/3221225969/index.m3u8
黑龙江农业,http://39.134.65.142/PLTV/88888888/224/3221225994/index.m3u8
黑龙江少儿,http://39.134.65.142/PLTV/88888888/224/3221225979/index.m3u8
黑龙江文体,http://39.134.65.142/PLTV/88888888/224/3221225965/index.m3u8
黑龙江新闻,http://39.134.65.142/PLTV/88888888/224/3221225967/index.m3u8
黑龙江影视,http://39.134.65.142/PLTV/88888888/224/3221225973/index.m3u8
黑莓电影,http://39.134.65.142/PLTV/88888888/224/3221225681/index.m3u8
黑莓动画,http://39.134.65.142/PLTV/88888888/224/3221225529/index.m3u8
欢乐剧场,http://39.134.65.142/PLTV/88888888/224/3221225682/index.m3u8
家庭剧场,http://39.134.65.142/PLTV/88888888/224/3221225538/index.m3u8
金牌综艺,http://39.134.65.142/PLTV/88888888/224/3221225525/index.m3u8
惊悚悬疑,http://39.134.65.142/PLTV/88888888/224/3221225553/index.m3u8
精品大剧,http://39.134.65.142/PLTV/88888888/224/3221225536/index.m3u8
精品记录,http://39.134.65.142/PLTV/88888888/224/3221225545/index.m3u8
精品体育,http://39.134.65.142/PLTV/88888888/224/3221225526/index.m3u8
军旅剧场,http://39.134.65.142/PLTV/88888888/224/3221225560/index.m3u8
军事评论,http://39.134.65.142/PLTV/88888888/224/3221225535/index.m3u8
辽宁卫视,http://39.134.65.142/PLTV/88888888/224/3221226089/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225500/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225593/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225599/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225649/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225651/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225653/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频,http://39.134.65.142/PLTV/88888888/224/3221225658/index.m3u8
农业致富,http://39.134.65.142/PLTV/88888888/224/3221225552/index.m3u8
求索,http://39.134.65.142/PLTV/88888888/224/3221225713/index.m3u8
武搏世界,http://39.134.65.142/PLTV/88888888/224/3221225547/index.m3u8
炫舞未来,http://39.134.65.142/PLTV/88888888/224/3221225646/index.m3u8
怡伴健康,http://39.134.65.142/PLTV/88888888/224/3221225571/index.m3u8
CCTV1,http://39.134.67.99/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.67.99/PLTV/88888888/224/3221226060/index.m3u8
CCTV1,http://39.134.67.99/PLTV/88888888/224/3221226077/index.m3u8
CCTV2,http://39.134.67.99/PLTV/88888888/224/3221226079/index.m3u8
CCTV3,http://39.134.67.99/PLTV/88888888/224/3221225799/index.m3u8
CCTV4,http://39.134.67.99/PLTV/88888888/224/3221226092/index.m3u8
CCTV5,http://39.134.67.99/PLTV/88888888/224/3221225760/index.m3u8
CCTV5,http://39.134.67.99/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.67.99/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://39.134.67.99/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://39.134.67.99/PLTV/88888888/224/3221225671/index.m3u8
CCTV9,http://39.134.67.99/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://39.134.67.99/PLTV/88888888/224/3221225677/index.m3u8
CCTV12,http://39.134.67.99/PLTV/88888888/224/3221225669/index.m3u8
CCTV14,http://39.134.67.99/PLTV/88888888/224/3221225674/index.m3u8
CCTV16,http://39.134.67.99/PLTV/88888888/224/3221225893/index.m3u8
CCTV17,http://39.134.67.99/PLTV/88888888/224/3221225708/index.m3u8
CCTV4K,http://39.134.67.99/PLTV/88888888/224/3221225655/index.m3u8
CETV4,http://39.134.67.99/PLTV/88888888/224/3221225750/index.m3u8
CGTN,http://39.134.67.99/PLTV/88888888/224/3221226081/index.m3u8
CGTN,http://39.134.67.99/PLTV/88888888/224/3221226083/index.m3u8
CGTN,http://39.134.67.99/PLTV/88888888/224/3221226094/index.m3u8
CHC动作电影,http://39.134.67.99/PLTV/88888888/224/3221225555/index.m3u8
CETV2,http://39.134.67.99/PLTV/88888888/224/3221226064/index.m3u8
安徽卫视,http://39.134.67.99/PLTV/88888888/224/3221225925/index.m3u8
北京卫视,http://39.134.67.99/PLTV/88888888/224/3221225678/index.m3u8
东方卫视,http://39.134.67.99/PLTV/88888888/224/3221225672/index.m3u8
东方卫视,http://39.134.67.99/PLTV/88888888/224/3221225942/index.m3u8
东南卫视,http://39.134.67.99/PLTV/88888888/224/3221225950/index.m3u8
广东卫视,http://39.134.67.99/PLTV/88888888/224/3221225966/index.m3u8
广西卫视,http://39.134.67.99/PLTV/88888888/224/3221226091/index.m3u8
贵州卫视,http://39.134.67.99/PLTV/88888888/224/3221225974/index.m3u8
海南卫视,http://39.134.67.99/PLTV/88888888/224/3221225978/index.m3u8
河北卫视,http://39.134.67.99/PLTV/88888888/224/3221225961/index.m3u8
河南卫视,http://39.134.67.99/PLTV/88888888/224/3221225988/index.m3u8
黑龙江卫视,http://39.134.67.99/PLTV/88888888/224/3221225985/index.m3u8
湖北卫视,http://39.134.67.99/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://39.134.67.99/PLTV/88888888/224/3221225975/index.m3u8
湖南卫视,http://39.134.67.99/PLTV/88888888/224/3221225506/index.m3u8
湖南卫视,http://39.134.67.99/PLTV/88888888/224/3221225977/index.m3u8
吉林卫视,http://39.134.67.99/PLTV/88888888/224/3221225981/index.m3u8
纪实科教,http://39.134.67.99/PLTV/88888888/224/3221225670/index.m3u8
纪实人文,http://39.134.67.99/PLTV/88888888/224/3221225673/index.m3u8
江苏卫视,http://39.134.67.99/PLTV/88888888/224/3221225503/index.m3u8
江西卫视,http://39.134.67.99/PLTV/88888888/224/3221225935/index.m3u8
山东卫视,http://39.134.67.99/PLTV/88888888/224/3221225952/index.m3u8
深圳卫视,http://39.134.67.99/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://39.134.67.99/PLTV/88888888/224/3221225943/index.m3u8
四川卫视,http://39.134.67.99/PLTV/88888888/224/3221225970/index.m3u8
天津卫视,http://39.134.67.99/PLTV/88888888/224/3221225665/index.m3u8
天津卫视,http://39.134.67.99/PLTV/88888888/224/3221225972/index.m3u8
浙江卫视,http://39.134.67.99/PLTV/88888888/224/3221225514/index.m3u8
浙江卫视,http://39.134.67.99/PLTV/88888888/224/3221225959/index.m3u8
重庆卫视,http://39.134.67.99/PLTV/88888888/224/3221225963/index.m3u8
爱情喜剧,http://39.134.67.99/PLTV/88888888/224/3221225533/index.m3u8
超级电视剧,http://39.134.67.99/PLTV/88888888/224/3221225637/index.m3u8
超级电影,http://39.134.67.99/PLTV/88888888/224/3221225644/index.m3u8
超级体育,http://39.134.67.99/PLTV/88888888/224/3221225613/index.m3u8
超级体育,http://39.134.67.99/PLTV/88888888/224/3221225635/index.m3u8
超级综艺,http://39.134.67.99/PLTV/88888888/224/3221225642/index.m3u8
潮妈辣婆,http://39.134.67.99/PLTV/88888888/224/3221225542/index.m3u8
东北热剧,http://39.134.67.99/PLTV/88888888/224/3221225679/index.m3u8
古装剧场,http://39.134.67.99/PLTV/88888888/224/3221225524/index.m3u8
黑龙江都市,http://39.134.67.99/PLTV/88888888/224/3221225969/index.m3u8
黑龙江农业,http://39.134.67.99/PLTV/88888888/224/3221225994/index.m3u8
黑龙江少儿,http://39.134.67.99/PLTV/88888888/224/3221225979/index.m3u8
黑龙江文体,http://39.134.67.99/PLTV/88888888/224/3221225965/index.m3u8
黑龙江新闻,http://39.134.67.99/PLTV/88888888/224/3221225967/index.m3u8
黑龙江影视,http://39.134.67.99/PLTV/88888888/224/3221225973/index.m3u8
黑莓电影,http://39.134.67.99/PLTV/88888888/224/3221225681/index.m3u8
黑莓动画,http://39.134.67.99/PLTV/88888888/224/3221225529/index.m3u8
欢乐剧场,http://39.134.67.99/PLTV/88888888/224/3221225682/index.m3u8
家庭剧场,http://39.134.67.99/PLTV/88888888/224/3221225538/index.m3u8
金牌综艺,http://39.134.67.99/PLTV/88888888/224/3221225525/index.m3u8
惊悚悬疑,http://39.134.67.99/PLTV/88888888/224/3221225553/index.m3u8
精品大剧,http://39.134.67.99/PLTV/88888888/224/3221225536/index.m3u8
精品记录,http://39.134.67.99/PLTV/88888888/224/3221225545/index.m3u8
精品体育,http://39.134.67.99/PLTV/88888888/224/3221225526/index.m3u8
军旅剧场,http://39.134.67.99/PLTV/88888888/224/3221225560/index.m3u8
军事评论,http://39.134.67.99/PLTV/88888888/224/3221225535/index.m3u8
辽宁卫视,http://39.134.67.99/PLTV/88888888/224/3221226089/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225500/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225593/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225599/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225649/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225651/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225653/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频,http://39.134.67.99/PLTV/88888888/224/3221225658/index.m3u8
农业致富,http://39.134.67.99/PLTV/88888888/224/3221225552/index.m3u8
求索,http://39.134.67.99/PLTV/88888888/224/3221225713/index.m3u8
武搏世界,http://39.134.67.99/PLTV/88888888/224/3221225547/index.m3u8
炫舞未来,http://39.134.67.99/PLTV/88888888/224/3221225646/index.m3u8
怡伴健康,http://39.134.67.99/PLTV/88888888/224/3221225571/index.m3u8
CCTV1,http://223.95.111.98:5555/newlive/live/hls/1/live.m3u8
CCTV2,http://223.95.111.98:5555/newlive/live/hls/2/live.m3u8
CCTV3,http://223.95.111.98:5555/newlive/live/hls/3/live.m3u8
CCTV4,http://223.95.111.98:5555/newlive/live/hls/4/live.m3u8
CCTV5,http://223.95.111.98:5555/newlive/live/hls/5/live.m3u8
CCTV6,http://223.95.111.98:5555/newlive/live/hls/6/live.m3u8
CCTV7,http://223.95.111.98:5555/newlive/live/hls/7/live.m3u8
CCTV8,http://223.95.111.98:5555/newlive/live/hls/8/live.m3u8
CCTV9,http://223.95.111.98:5555/newlive/live/hls/9/live.m3u8
CCTV10,http://223.95.111.98:5555/newlive/live/hls/10/live.m3u8
CCTV11,http://223.95.111.98:5555/newlive/live/hls/11/live.m3u8
CCTV12,http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV13,http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV14,http://223.95.111.98:5555/newlive/live/hls/14/live.m3u8
CCTV15,http://223.95.111.98:5555/newlive/live/hls/15/live.m3u8
安徽卫视,http://223.95.111.98:5555/newlive/live/hls/38/live.m3u8
北京卫视,http://223.95.111.98:5555/newlive/live/hls/39/live.m3u8
东方卫视,http://223.95.111.98:5555/newlive/live/hls/40/live.m3u8
东南卫视,http://223.95.111.98:5555/newlive/live/hls/33/live.m3u8
广东卫视,http://223.95.111.98:5555/newlive/live/hls/32/live.m3u8
贵州卫视,http://223.95.111.98:5555/newlive/live/hls/37/live.m3u8
河北卫视,http://223.95.111.98:5555/newlive/live/hls/31/live.m3u8
河南卫视,http://223.95.111.98:5555/newlive/live/hls/25/live.m3u8
黑龙江卫视,http://223.95.111.98:5555/newlive/live/hls/30/live.m3u8
湖北卫视,http://223.95.111.98:5555/newlive/live/hls/28/live.m3u8
湖南卫视,http://223.95.111.98:5555/newlive/live/hls/42/live.m3u8
江苏卫视,http://223.95.111.98:5555/newlive/live/hls/41/live.m3u8
江西卫视,http://223.95.111.98:5555/newlive/live/hls/26/live.m3u8


NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NewTV超级电视剧,http://39.134.65.166/PLTV/88888888/224/3221225545/1.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV超级电视剧,http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
NewTV超级电视剧,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
NewTV超级电视剧,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
NewTV超级电影,http://39.134.65.166/PLTV/88888888/224/3221225536/1.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV超级体育,http://39.134.65.166/PLTV/88888888/224/3221225526/1.m3u8
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV超级综艺,http://39.134.65.164/PLTV/88888888/224/3221225550/1.m3u8
NewTV超级综艺,http://39.134.65.166/PLTV/88888888/224/3221225550/1.m3u8
NewTV潮妈辣婆,http://39.134.65.166/PLTV/88888888/224/3221225521/1.m3u8
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV东北热剧,http://39.134.65.175/PLTV/88888888/224/3221225679/1.m3u8
NewTV东北热剧,http://39.134.65.179/PLTV/88888888/224/3221225679/1.m3u8
NewTV动画王国,http://39.134.65.173/PLTV/88888888/224/3221225637/1.m3u8
NewTV动画王国,http://39.134.65.179/PLTV/88888888/224/3221225637/1.m3u8
NewTV动画王国,http://39.134.65.181/PLTV/88888888/224/3221225637/1.m3u8
NewTV动画王国,http://39.134.65.183/PLTV/88888888/224/3221225637/1.m3u8
NewTV动作电影,http://39.134.65.164/PLTV/88888888/224/3221225642/1.m3u8
NewTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV古装剧场,http://39.134.65.164/PLTV/88888888/224/3221225524/1.m3u8
NewTV古装剧场,http://39.134.65.166/PLTV/88888888/224/3221225524/1.m3u8
NewTV欢乐剧场,http://39.134.65.179/PLTV/88888888/224/3221225525/1.m3u8
NewTV欢乐剧场,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV家庭剧场,http://39.134.65.166/PLTV/88888888/224/3221225538/1.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV金牌综艺,http://39.134.65.164/PLTV/88888888/224/3221225635/1.m3u8
NewTV惊悚悬疑,http://39.134.65.164/PLTV/88888888/224/3221225555/1.m3u8
NewTV惊悚悬疑,http://39.134.65.166/PLTV/88888888/224/3221225525/1.m3u8
NewTV惊悚悬疑,http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8
NewTV惊悚悬疑,http://39.134.65.173/PLTV/88888888/224/3221225525/1.m3u8
NewTV惊悚悬疑,http://39.134.65.175/PLTV/88888888/224/3221225525/1.m3u8
NewTV精品大剧,http://39.134.65.164/PLTV/88888888/224/3221225542/1.m3u8
NewTV精品大剧,http://39.134.65.166/PLTV/88888888/224/3221225542/1.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV精品纪录,http://39.134.65.164/PLTV/88888888/224/3221225646/1.m3u8
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV精品体育,http://39.134.65.166/PLTV/88888888/224/3221225547/1.m3u8
NewTV精品综合,http://39.134.65.164/PLTV/88888888/224/3221225533/1.m3u8
NewTV精品综合,http://39.134.65.166/PLTV/88888888/224/3221225533/1.m3u8
NewTV精品综合,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV军旅剧场,http://39.134.65.164/PLTV/88888888/224/3221225560/1.m3u8
NewTV军旅剧场,http://39.134.65.164/PLTV/88888888/224/3221225644/1.m3u8
NewTV军旅剧场,http://39.134.65.173/PLTV/88888888/224/3221225644/1.m3u8
NewTV军旅剧场,http://39.134.65.175/PLTV/88888888/224/3221225644/1.m3u8
NewTV军旅剧场,http://39.134.65.179/PLTV/88888888/224/3221225644/1.m3u8
NewTV军事评论,http://39.134.65.164/PLTV/88888888/224/3221225535/1.m3u8
NewTV军事评论,http://39.134.65.166/PLTV/88888888/224/3221225535/1.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV明星大片,http://39.134.65.164/PLTV/88888888/224/3221225637/1.m3u8
NewTV明星大片,http://39.134.65.166/PLTV/88888888/224/3221225682/1.m3u8
NewTV明星大片,http://39.134.65.173/PLTV/88888888/224/3221225682/1.m3u8
NewTV明星大片,http://39.134.65.175/PLTV/88888888/224/3221225682/1.m3u8
NewTV明星大片,http://39.134.65.179/PLTV/88888888/224/3221225682/1.m3u8
NewTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV农业致富,http://39.134.65.164/PLTV/88888888/224/3221225604/1.m3u8
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV武搏世界,http://39.134.65.164/PLTV/88888888/224/3221225552/1.m3u8
NewTV武搏世界,http://39.134.65.164/PLTV/88888888/224/3221225553/1.m3u8
NewTV武搏世界,http://39.134.65.166/PLTV/88888888/224/3221225552/1.m3u8
